case,level_1,id,org:resource,concept:name,time:timestamp,org:role,case_start,time_from_start,time_from_last,time_from_start_category,time_from_last_category,case_end,cumulativeTimeS,remainingTimeS,executionTimeS,cumulativeTimeCategory,executionTimeCategory,remainingTimeNor,executionTimeD,cumulativeTimeD,remainingTimeD
3979,19745,st_step 103797_0,STAFF MEMBER,Declaration APPROVED by BUDGET OWNER,2018-03-28 06:07:06+00:00,BUDGET OWNER,2018-03-23 12:39:52+00:00,408434,408432.0,6,6,2018-04-09 15:30:57+00:00,408434,1070631,408432.0,6,6,0.026407935589195387,4.727222222,4.72724537,12.3915625
3979,19746,st_step 103798_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2018-04-04 03:15:31+00:00,SUPERVISOR,2018-03-23 12:39:52+00:00,1002939,594505.0,6,6,2018-04-09 15:30:57+00:00,1002939,476126,594505.0,6,6,0.011744013334511371,6.880844907,11.608090278,5.510717593
3979,19747,dd_declaration 103795_19,SYSTEM,Request Payment,2018-04-05 14:14:26+00:00,UNDEFINED,2018-03-23 12:39:52+00:00,1128874,125935.0,6,5,2018-04-09 15:30:57+00:00,1128874,350191,125935.0,6,5,0.008637729873239167,1.457581019,13.065671296,4.053136574
3979,19748,dd_declaration 103795_20,SYSTEM,Payment Handled,2018-04-09 15:30:57+00:00,UNDEFINED,2018-03-23 12:39:52+00:00,1479065,350191.0,7,6,2018-04-09 15:30:57+00:00,1479065,0,350191.0,7,6,0.0,4.053136574,17.11880787,0.0
3980,19749,st_step 97784_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2018-03-23 13:21:00+00:00,EMPLOYEE,2018-03-23 13:21:00+00:00,0,0.0,1,1,2018-04-05 15:30:51+00:00,0,1130991,0.0,1,1,0.027896761330430075,0.0,0.0,13.090173611
3980,19750,st_step 97785_0,STAFF MEMBER,Declaration APPROVED by ADMINISTRATION,2018-03-23 13:26:44+00:00,ADMINISTRATION,2018-03-23 13:21:00+00:00,344,344.0,1,1,2018-04-05 15:30:51+00:00,344,1130647,344.0,1,1,0.02788827630632496,0.003981481,0.003981481,13.08619213
3980,19751,st_step 97783_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2018-03-23 14:08:28+00:00,SUPERVISOR,2018-03-23 13:21:00+00:00,2848,2504.0,3,3,2018-04-05 15:30:51+00:00,2848,1128143,2504.0,3,3,0.0278265132238854,0.028981481,0.032962963,13.057210648
3980,19752,dd_declaration 97781_19,SYSTEM,Request Payment,2018-03-29 06:15:12+00:00,UNDEFINED,2018-03-23 13:21:00+00:00,492852,490004.0,6,6,2018-04-05 15:30:51+00:00,492852,638139,490004.0,6,6,0.01574018836457524,5.671342593,5.704305556,7.385868056
3980,19753,dd_declaration 97781_20,SYSTEM,Payment Handled,2018-04-05 15:30:51+00:00,UNDEFINED,2018-03-23 13:21:00+00:00,1130991,638139.0,6,6,2018-04-05 15:30:51+00:00,1130991,0,638139.0,6,6,0.0,7.385868056,13.090173611,0.0
3981,19754,st_step 110369_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2018-03-23 13:38:43+00:00,EMPLOYEE,2018-03-23 13:38:43+00:00,0,0.0,1,1,2018-03-29 15:31:10+00:00,0,525147,0.0,1,1,0.012953153935257984,0.0,0.0,6.078090278
3981,19755,st_step 110368_0,STAFF MEMBER,Declaration APPROVED by ADMINISTRATION,2018-03-23 13:40:05+00:00,ADMINISTRATION,2018-03-23 13:38:43+00:00,82,82.0,1,1,2018-03-29 15:31:10+00:00,82,525065,82.0,1,1,0.012951131342302694,0.000949074,0.000949074,6.077141204
3981,19756,st_step 110370_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2018-03-23 15:44:06+00:00,SUPERVISOR,2018-03-23 13:38:43+00:00,7523,7441.0,3,3,2018-03-29 15:31:10+00:00,7523,517624,7441.0,3,3,0.012767593364494092,0.086122685,0.087071759,5.991018519
3981,19757,dd_declaration 110366_19,SYSTEM,Request Payment,2018-03-27 07:14:20+00:00,UNDEFINED,2018-03-23 13:38:43+00:00,322537,315014.0,6,6,2018-03-29 15:31:10+00:00,322537,202610,315014.0,6,6,0.0049975312033061605,3.64599537,3.73306713,2.345023148
3981,19758,dd_declaration 110366_20,SYSTEM,Payment Handled,2018-03-29 15:31:10+00:00,UNDEFINED,2018-03-23 13:38:43+00:00,525147,202610.0,6,5,2018-03-29 15:31:10+00:00,525147,0,202610.0,6,5,0.0,2.345023148,6.078090278,0.0
3982,19759,st_step 103805_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2018-03-23 13:47:21+00:00,EMPLOYEE,2018-03-23 13:47:21+00:00,0,0.0,1,1,2018-03-29 15:31:10+00:00,0,524629,0.0,1,1,0.012940377067564816,0.0,0.0,6.072094907
3982,19760,st_step 103804_0,STAFF MEMBER,Declaration APPROVED by ADMINISTRATION,2018-03-23 13:47:44+00:00,ADMINISTRATION,2018-03-23 13:47:21+00:00,23,23.0,1,1,2018-03-29 15:31:10+00:00,23,524606,23.0,1,1,0.012939809754906625,0.000266204,0.000266204,6.071828704
3982,19761,st_step 103803_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2018-03-26 08:58:47+00:00,SUPERVISOR,2018-03-23 13:47:21+00:00,241886,241863.0,5,5,2018-03-29 15:31:10+00:00,241886,282743,241863.0,5,5,0.006974073170210718,2.799340278,2.799606481,3.272488426
3982,19762,dd_declaration 103801_19,SYSTEM,Request Payment,2018-03-27 08:14:42+00:00,UNDEFINED,2018-03-23 13:47:21+00:00,325641,83755.0,6,5,2018-03-29 15:31:10+00:00,325641,198988,83755.0,6,5,0.00490819179252498,0.969386574,3.768993056,2.303101852
3982,19763,dd_declaration 103801_20,SYSTEM,Payment Handled,2018-03-29 15:31:10+00:00,UNDEFINED,2018-03-23 13:47:21+00:00,524629,198988.0,6,5,2018-03-29 15:31:10+00:00,524629,0,198988.0,6,5,0.0,2.303101852,6.072094907,0.0
3983,19764,st_step 97789_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2018-03-23 13:49:12+00:00,EMPLOYEE,2018-03-23 13:49:12+00:00,0,0.0,1,1,2018-03-29 15:31:10+00:00,0,524518,0.0,1,1,0.012937639167344852,0.0,0.0,6.070810185
3983,19765,st_step 97788_0,STAFF MEMBER,Declaration APPROVED by ADMINISTRATION,2018-03-23 13:49:15+00:00,ADMINISTRATION,2018-03-23 13:49:12+00:00,3,3.0,1,1,2018-03-29 15:31:10+00:00,3,524515,3.0,1,1,0.012937565170041609,3.4722e-05,3.4722e-05,6.070775463
3983,19766,st_step 97790_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2018-03-26 09:06:10+00:00,SUPERVISOR,2018-03-23 13:49:12+00:00,242218,242215.0,5,5,2018-03-29 15:31:10+00:00,242218,282300,242215.0,5,5,0.006963146235098608,2.803414352,2.803449074,3.267361111
3983,19767,dd_declaration 97786_19,SYSTEM,Request Payment,2018-03-27 08:14:38+00:00,UNDEFINED,2018-03-23 13:49:12+00:00,325526,83308.0,6,5,2018-03-29 15:31:10+00:00,325526,198992,83308.0,6,5,0.00490829045559597,0.964212963,3.767662037,2.303148148
3983,19768,dd_declaration 97786_20,SYSTEM,Payment Handled,2018-03-29 15:31:10+00:00,UNDEFINED,2018-03-23 13:49:12+00:00,524518,198992.0,6,5,2018-03-29 15:31:10+00:00,524518,0,198992.0,6,5,0.0,2.303148148,6.070810185,0.0
3984,19769,st_step 110375_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2018-03-23 14:13:29+00:00,EMPLOYEE,2018-03-23 14:13:29+00:00,0,0.0,1,1,2018-03-29 15:31:10+00:00,0,523061,0.0,1,1,0.01290170114373685,0.0,0.0,6.053946759
3984,19770,st_step 110374_0,STAFF MEMBER,Declaration APPROVED by ADMINISTRATION,2018-03-23 14:17:47+00:00,ADMINISTRATION,2018-03-23 14:13:29+00:00,258,258.0,1,1,2018-03-29 15:31:10+00:00,258,522803,258.0,1,1,0.012895337375658015,0.002986111,0.002986111,6.050960648
3984,19771,st_step 110373_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2018-03-23 15:44:35+00:00,SUPERVISOR,2018-03-23 14:13:29+00:00,5466,5208.0,3,3,2018-03-29 15:31:10+00:00,5466,517595,5208.0,3,3,0.012766878057229416,0.060277778,0.063263889,5.99068287
3984,19772,dd_declaration 110371_19,SYSTEM,Request Payment,2018-03-28 07:58:13+00:00,UNDEFINED,2018-03-23 14:13:29+00:00,409484,404018.0,6,6,2018-03-29 15:31:10+00:00,409484,113577,404018.0,6,6,0.002801463903449503,4.676134259,4.739398148,1.314548611
3984,19773,dd_declaration 110371_20,SYSTEM,Payment Handled,2018-03-29 15:31:10+00:00,UNDEFINED,2018-03-23 14:13:29+00:00,523061,113577.0,6,5,2018-03-29 15:31:10+00:00,523061,0,113577.0,6,5,0.0,1.314548611,6.053946759,0.0
3985,19774,st_step 103809_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2018-03-23 14:18:34+00:00,EMPLOYEE,2018-03-23 14:18:34+00:00,0,0.0,1,1,2018-03-29 15:31:10+00:00,0,522756,0.0,1,1,0.012894178084573885,0.0,0.0,6.050416667
3985,19775,st_step 103808_0,STAFF MEMBER,Declaration APPROVED by ADMINISTRATION,2018-03-23 14:19:44+00:00,ADMINISTRATION,2018-03-23 14:18:34+00:00,70,70.0,1,1,2018-03-29 15:31:10+00:00,70,522686,70.0,1,1,0.012892451480831566,0.000810185,0.000810185,6.049606481
3985,19776,st_step 103810_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2018-03-26 08:03:09+00:00,SUPERVISOR,2018-03-23 14:18:34+00:00,236675,236605.0,5,5,2018-03-29 15:31:10+00:00,236675,286081,236605.0,5,5,0.007056407502951629,2.738483796,2.739293981,3.311122685
3985,19777,dd_declaration 103806_19,SYSTEM,Request Payment,2018-03-27 08:15:09+00:00,UNDEFINED,2018-03-23 14:18:34+00:00,323795,87120.0,6,5,2018-03-29 15:31:10+00:00,323795,198961,87120.0,6,5,0.0049075258167958,1.008333333,3.747627315,2.302789352
3985,19778,dd_declaration 103806_20,SYSTEM,Payment Handled,2018-03-29 15:31:10+00:00,UNDEFINED,2018-03-23 14:18:34+00:00,522756,198961.0,6,5,2018-03-29 15:31:10+00:00,522756,0,198961.0,6,5,0.0,2.302789352,6.050416667,0.0
3986,19779,st_step 110379_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2018-03-23 15:13:23+00:00,EMPLOYEE,2018-03-23 15:13:23+00:00,0,0.0,1,1,2018-03-29 15:31:10+00:00,0,519467,0.0,1,1,0.0128130523744526,0.0,0.0,6.012349537
3986,19780,st_step 110378_0,STAFF MEMBER,Declaration APPROVED by ADMINISTRATION,2018-03-23 15:13:27+00:00,ADMINISTRATION,2018-03-23 15:13:23+00:00,4,4.0,1,1,2018-03-29 15:31:10+00:00,4,519463,4.0,1,1,0.012812953711381608,4.6296e-05,4.6296e-05,6.012303241
3986,19781,st_step 110381_0,STAFF MEMBER,Declaration APPROVED by BUDGET OWNER,2018-03-26 07:17:16+00:00,BUDGET OWNER,2018-03-23 15:13:23+00:00,230633,230629.0,5,5,2018-03-29 15:31:10+00:00,230633,288834,230629.0,5,5,0.007124312361560295,2.66931713,2.669363426,3.342986111
3986,19782,st_step 110380_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2018-03-26 11:26:39+00:00,SUPERVISOR,2018-03-23 15:13:23+00:00,245596,14963.0,5,4,2018-03-29 15:31:10+00:00,245596,273871,14963.0,5,4,0.006755238478755547,0.17318287,2.842546296,3.169803241
3986,19783,dd_declaration 110376_19,SYSTEM,Request Payment,2018-03-27 06:56:49+00:00,UNDEFINED,2018-03-23 15:13:23+00:00,315806,70210.0,6,5,2018-03-29 15:31:10+00:00,315806,203661,70210.0,6,5,0.005023454925208706,0.812615741,3.655162037,2.3571875
3986,19784,dd_declaration 110376_20,SYSTEM,Payment Handled,2018-03-29 15:31:10+00:00,UNDEFINED,2018-03-23 15:13:23+00:00,519467,203661.0,6,5,2018-03-29 15:31:10+00:00,519467,0,203661.0,6,5,0.0,2.3571875,6.012349537,0.0
3987,19785,st_step 110385_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2018-03-23 16:05:39+00:00,EMPLOYEE,2018-03-23 16:05:39+00:00,0,0.0,1,1,2018-04-05 15:30:51+00:00,0,1121112,0.0,1,1,0.027653088210853244,0.0,0.0,12.975833333
3987,19786,st_step 110384_0,STAFF MEMBER,Declaration APPROVED by ADMINISTRATION,2018-03-23 16:05:47+00:00,ADMINISTRATION,2018-03-23 16:05:39+00:00,8,8.0,1,1,2018-04-05 15:30:51+00:00,8,1121104,8.0,1,1,0.027652890884711265,9.2593e-05,9.2593e-05,12.975740741
3987,19787,st_step 110386_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2018-03-26 07:15:34+00:00,SUPERVISOR,2018-03-23 16:05:39+00:00,227395,227387.0,5,5,2018-04-05 15:30:51+00:00,227395,893717,227387.0,5,5,0.02204421595392711,2.631793981,2.631886574,10.343946759
3987,19788,dd_declaration 110382_19,SYSTEM,Request Payment,2018-03-29 09:02:30+00:00,UNDEFINED,2018-03-23 16:05:39+00:00,493011,265616.0,6,6,2018-04-05 15:30:51+00:00,493011,628101,265616.0,6,6,0.01549259338792657,3.074259259,5.706145833,7.2696875
3987,19789,dd_declaration 110382_20,SYSTEM,Payment Handled,2018-04-05 15:30:51+00:00,UNDEFINED,2018-03-23 16:05:39+00:00,1121112,628101.0,6,6,2018-04-05 15:30:51+00:00,1121112,0,628101.0,6,6,0.0,7.2696875,12.975833333,0.0
3988,19790,st_step 106925_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2018-03-23 16:15:25+00:00,EMPLOYEE,2018-03-23 16:15:25+00:00,0,0.0,1,1,2018-03-29 15:31:10+00:00,0,515745,0.0,1,1,0.012721246386896676,0.0,0.0,5.969270833
3988,19791,st_step 106924_0,STAFF MEMBER,Declaration APPROVED by ADMINISTRATION,2018-03-23 16:17:47+00:00,ADMINISTRATION,2018-03-23 16:15:25+00:00,142,142.0,1,1,2018-03-29 15:31:10+00:00,142,515603,142.0,1,1,0.012717743847876542,0.001643519,0.001643519,5.967627315
3988,19792,st_step 106926_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2018-03-28 06:06:41+00:00,SUPERVISOR,2018-03-23 16:15:25+00:00,395476,395334.0,6,6,2018-03-29 15:31:10+00:00,395476,120269,395334.0,6,6,0.0029665272212152836,4.575625,4.577268519,1.392002315
3988,19793,dd_declaration 106922_19,SYSTEM,Request Payment,2018-03-28 11:22:24+00:00,UNDEFINED,2018-03-23 16:15:25+00:00,414419,18943.0,6,4,2018-03-29 15:31:10+00:00,414419,101326,18943.0,6,4,0.002499283582775776,0.219247685,4.796516204,1.17275463
3988,19794,dd_declaration 106922_20,SYSTEM,Payment Handled,2018-03-29 15:31:10+00:00,UNDEFINED,2018-03-23 16:15:25+00:00,515745,101326.0,6,5,2018-03-29 15:31:10+00:00,515745,0,101326.0,6,5,0.0,1.17275463,5.969270833,0.0
3989,19795,st_step 110390_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2018-03-23 20:34:10+00:00,EMPLOYEE,2018-03-23 20:34:10+00:00,0,0.0,1,1,2018-04-19 15:31:30+00:00,0,2314640,0.0,1,1,0.05709237265890415,0.0,0.0,26.789814815
3989,19796,st_step 110389_0,STAFF MEMBER,Declaration APPROVED by ADMINISTRATION,2018-03-23 20:34:13+00:00,ADMINISTRATION,2018-03-23 20:34:10+00:00,3,3.0,1,1,2018-04-19 15:31:30+00:00,3,2314637,3.0,1,1,0.05709229866160091,3.4722e-05,3.4722e-05,26.789780093
3989,19797,st_step 110391_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2018-03-28 06:06:11+00:00,SUPERVISOR,2018-03-23 20:34:10+00:00,379921,379918.0,6,6,2018-04-19 15:31:30+00:00,379921,1934719,379918.0,6,6,0.04772132951053398,4.397199074,4.397233796,22.392581019
3989,19798,dd_declaration 110387_19,SYSTEM,Request Payment,2018-04-18 12:07:37+00:00,UNDEFINED,2018-03-23 20:34:10+00:00,2216007,1836086.0,7,7,2018-04-19 15:31:30+00:00,2216007,98633,1836086.0,7,7,0.0024328586702319554,21.25099537,25.648229167,1.141585648
3989,19799,dd_declaration 110387_20,SYSTEM,Payment Handled,2018-04-19 15:31:30+00:00,UNDEFINED,2018-03-23 20:34:10+00:00,2314640,98633.0,7,5,2018-04-19 15:31:30+00:00,2314640,0,98633.0,7,5,0.0,1.141585648,26.789814815,0.0
3990,19800,st_step 103816_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2018-03-24 10:06:36+00:00,EMPLOYEE,2018-03-24 10:06:36+00:00,0,0.0,1,1,2018-03-29 15:31:10+00:00,0,451474,0.0,1,1,0.011135952828001804,0.0,0.0,5.225393519
3990,19801,st_step 103813_0,STAFF MEMBER,Declaration APPROVED by ADMINISTRATION,2018-03-24 10:21:17+00:00,ADMINISTRATION,2018-03-24 10:06:36+00:00,881,881.0,2,2,2018-03-29 15:31:10+00:00,881,450593,881.0,2,2,0.01111422228661632,0.010196759,0.010196759,5.215196759
3990,19802,st_step 103815_0,STAFF MEMBER,Declaration APPROVED by BUDGET OWNER,2018-03-26 08:53:01+00:00,BUDGET OWNER,2018-03-24 10:06:36+00:00,168385,167504.0,5,5,2018-03-29 15:31:10+00:00,168385,283089,167504.0,5,5,0.006982607525851328,1.938703704,1.948900463,3.276493056
3990,19803,st_step 103814_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2018-03-27 06:52:05+00:00,SUPERVISOR,2018-03-24 10:06:36+00:00,247529,79144.0,5,5,2018-03-29 15:31:10+00:00,247529,203945,79144.0,5,5,0.005030460003248975,0.916018519,2.864918981,2.360474537
3990,19804,dd_declaration 103811_19,SYSTEM,Request Payment,2018-03-27 06:52:08+00:00,UNDEFINED,2018-03-24 10:06:36+00:00,247532,3.0,5,1,2018-03-29 15:31:10+00:00,247532,203942,3.0,5,1,0.005030386005945733,3.4722e-05,2.864953704,2.360439815
3990,19805,dd_declaration 103811_20,SYSTEM,Payment Handled,2018-03-29 15:31:10+00:00,UNDEFINED,2018-03-24 10:06:36+00:00,451474,203942.0,6,5,2018-03-29 15:31:10+00:00,451474,0,203942.0,6,5,0.0,2.360439815,5.225393519,0.0
3991,19806,st_step 103820_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2018-03-24 12:03:59+00:00,EMPLOYEE,2018-03-24 12:03:59+00:00,0,0.0,1,1,2018-04-05 15:30:51+00:00,0,1049212,0.0,1,1,0.02587961950981325,0.0,0.0,12.143657407
3991,19807,st_step 103819_0,STAFF MEMBER,Declaration APPROVED by ADMINISTRATION,2018-03-24 12:14:07+00:00,ADMINISTRATION,2018-03-24 12:03:59+00:00,608,608.0,2,2,2018-04-05 15:30:51+00:00,608,1048604,608.0,2,2,0.025864622723022816,0.007037037,0.007037037,12.13662037
3991,19808,st_step 103822_0,STAFF MEMBER,Declaration APPROVED by BUDGET OWNER,2018-03-28 06:05:50+00:00,BUDGET OWNER,2018-03-24 12:03:59+00:00,324111,323503.0,6,6,2018-04-05 15:30:51+00:00,324111,725101,323503.0,6,6,0.01788517285942698,3.744247685,3.751284722,8.392372685
3991,19809,st_step 103821_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2018-03-28 13:51:17+00:00,SUPERVISOR,2018-03-24 12:03:59+00:00,352038,27927.0,6,4,2018-04-05 15:30:51+00:00,352038,697174,27927.0,6,4,0.017196331963544587,0.323229167,4.074513889,8.069143519
3991,19810,dd_declaration 103817_19,SYSTEM,Request Payment,2018-03-28 16:53:04+00:00,UNDEFINED,2018-03-24 12:03:59+00:00,362945,10907.0,6,4,2018-04-05 15:30:51+00:00,362945,686267,10907.0,6,4,0.0169273024347234,0.126238426,4.200752315,7.942905093
3991,19811,dd_declaration 103817_20,SYSTEM,Payment Handled,2018-04-05 15:30:51+00:00,UNDEFINED,2018-03-24 12:03:59+00:00,1049212,686267.0,6,6,2018-04-05 15:30:51+00:00,1049212,0,686267.0,6,6,0.0,7.942905093,12.143657407,0.0
3992,19812,st_step 106930_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2018-03-25 11:42:01+00:00,EMPLOYEE,2018-03-25 11:42:01+00:00,0,0.0,1,1,2018-04-05 15:30:51+00:00,0,964130,0.0,1,1,0.023781006658326678,0.0,0.0,11.158912037
3992,19813,st_step 106929_0,STAFF MEMBER,Declaration APPROVED by ADMINISTRATION,2018-03-25 11:42:10+00:00,ADMINISTRATION,2018-03-25 11:42:01+00:00,9,9.0,1,1,2018-04-05 15:30:51+00:00,9,964121,9.0,1,1,0.023780784666416952,0.000104167,0.000104167,11.15880787
3992,19814,st_step 106932_0,STAFF MEMBER,Declaration APPROVED by BUDGET OWNER,2018-03-28 06:05:17+00:00,BUDGET OWNER,2018-03-25 11:42:01+00:00,238996,238987.0,5,5,2018-04-05 15:30:51+00:00,238996,725134,238987.0,5,5,0.017885986829762644,2.766053241,2.766157407,8.39275463
3992,19815,st_step 106931_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2018-03-28 13:50:50+00:00,SUPERVISOR,2018-03-25 11:42:01+00:00,266929,27933.0,6,4,2018-04-05 15:30:51+00:00,266929,697201,27933.0,6,4,0.01719699793927377,0.323298611,3.089456019,8.069456019
3992,19816,dd_declaration 106927_19,SYSTEM,Request Payment,2018-03-28 16:52:53+00:00,UNDEFINED,2018-03-25 11:42:01+00:00,277852,10923.0,6,4,2018-04-05 15:30:51+00:00,277852,686278,10923.0,6,4,0.016927573758168623,0.126423611,3.21587963,7.943032407
3992,19817,dd_declaration 106927_20,SYSTEM,Payment Handled,2018-04-05 15:30:51+00:00,UNDEFINED,2018-03-25 11:42:01+00:00,964130,686278.0,6,6,2018-04-05 15:30:51+00:00,964130,0,686278.0,6,6,0.0,7.943032407,11.158912037,0.0
3993,19818,st_step 110394_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2018-03-25 12:14:02+00:00,EMPLOYEE,2018-03-25 12:14:02+00:00,0,0.0,1,1,2018-03-29 15:31:10+00:00,0,357428,0.0,1,1,0.008816236034427294,0.0,0.0,4.136898148
3993,19819,st_step 110395_0,STAFF MEMBER,Declaration APPROVED by ADMINISTRATION,2018-03-26 12:55:14+00:00,ADMINISTRATION,2018-03-25 12:14:02+00:00,88872,88872.0,5,5,2018-03-29 15:31:10+00:00,88872,268556,88872.0,5,5,0.006624139923177973,1.028611111,1.028611111,3.108287037
3993,19820,st_step 110396_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2018-03-26 13:15:22+00:00,SUPERVISOR,2018-03-25 12:14:02+00:00,90080,1208.0,5,2,2018-03-29 15:31:10+00:00,90080,267348,1208.0,5,2,0.006594343675739082,0.013981481,1.042592593,3.094305556
3993,19821,dd_declaration 110392_19,SYSTEM,Request Payment,2018-03-26 14:25:20+00:00,UNDEFINED,2018-03-25 12:14:02+00:00,94278,4198.0,5,3,2018-03-29 15:31:10+00:00,94278,263150,4198.0,5,3,0.0064907967827353835,0.048587963,1.091180556,3.045717593
3993,19822,dd_declaration 110392_20,SYSTEM,Payment Handled,2018-03-29 15:31:10+00:00,UNDEFINED,2018-03-25 12:14:02+00:00,357428,263150.0,6,6,2018-03-29 15:31:10+00:00,357428,0,263150.0,6,6,0.0,3.045717593,4.136898148,0.0
3994,19823,st_step 103825_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2018-03-25 17:06:37+00:00,EMPLOYEE,2018-03-25 17:06:37+00:00,0,0.0,1,1,2018-03-29 15:31:10+00:00,0,339873,0.0,1,1,0.008383228481621216,0.0,0.0,3.933715278
3994,19824,st_step 103826_0,STAFF MEMBER,Declaration APPROVED by ADMINISTRATION,2018-03-25 17:06:44+00:00,ADMINISTRATION,2018-03-25 17:06:37+00:00,7,7.0,1,1,2018-03-29 15:31:10+00:00,7,339866,7.0,1,1,0.008383055821246984,8.1019e-05,8.1019e-05,3.933634259
3994,19825,st_step 103827_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2018-03-26 08:01:52+00:00,SUPERVISOR,2018-03-25 17:06:37+00:00,53715,53708.0,5,5,2018-03-29 15:31:10+00:00,53715,286158,53708.0,5,5,0.007058306767068181,0.62162037,0.621701389,3.312013889
3994,19826,dd_declaration 103823_19,SYSTEM,Request Payment,2018-03-27 08:14:36+00:00,UNDEFINED,2018-03-25 17:06:37+00:00,140879,87164.0,5,5,2018-03-29 15:31:10+00:00,140879,198994,87164.0,5,5,0.0049083397871314645,1.008842593,1.630543981,2.303171296
3994,19827,dd_declaration 103823_20,SYSTEM,Payment Handled,2018-03-29 15:31:10+00:00,UNDEFINED,2018-03-25 17:06:37+00:00,339873,198994.0,6,5,2018-03-29 15:31:10+00:00,339873,0,198994.0,6,5,0.0,2.303171296,3.933715278,0.0
3995,19828,st_step 110398_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2018-03-25 17:23:50+00:00,EMPLOYEE,2018-03-25 17:23:50+00:00,0,0.0,1,1,2018-03-26 09:07:12+00:00,0,56602,0.0,1,1,0.0013961317860398561,0.0,0.0,0.655115741
3995,19829,st_step 110400_0,STAFF MEMBER,Declaration REJECTED by ADMINISTRATION,2018-03-25 17:23:58+00:00,ADMINISTRATION,2018-03-25 17:23:50+00:00,8,8.0,1,1,2018-03-26 09:07:12+00:00,8,56594,8.0,1,1,0.0013959344598978769,9.2593e-05,9.2593e-05,0.655023148
3995,19830,st_step 110399_0,STAFF MEMBER,Declaration REJECTED by EMPLOYEE,2018-03-26 09:07:12+00:00,EMPLOYEE,2018-03-25 17:23:50+00:00,56602,56594.0,5,5,2018-03-26 09:07:12+00:00,56602,0,56594.0,5,5,0.0,0.655023148,0.655115741,0.0
3996,19831,st_step 97794_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2018-03-25 17:25:43+00:00,EMPLOYEE,2018-03-25 17:25:43+00:00,0,0.0,1,1,2018-03-26 09:07:45+00:00,0,56522,0.0,1,1,0.0013941585246200622,0.0,0.0,0.654189815
3996,19832,st_step 97792_0,STAFF MEMBER,Declaration REJECTED by ADMINISTRATION,2018-03-25 17:25:45+00:00,ADMINISTRATION,2018-03-25 17:25:43+00:00,2,2.0,1,1,2018-03-26 09:07:45+00:00,2,56520,2.0,1,1,0.0013941091930845671,2.3148e-05,2.3148e-05,0.654166667
3996,19833,st_step 97793_0,STAFF MEMBER,Declaration REJECTED by EMPLOYEE,2018-03-26 09:07:45+00:00,EMPLOYEE,2018-03-25 17:25:43+00:00,56522,56520.0,5,5,2018-03-26 09:07:45+00:00,56522,0,56520.0,5,5,0.0,0.654166667,0.654189815,0.0
3997,19834,st_step 106935_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2018-03-25 17:27:04+00:00,EMPLOYEE,2018-03-25 17:27:04+00:00,0,0.0,1,1,2018-04-05 15:30:51+00:00,0,943427,0.0,1,1,0.0232703512686517,0.0,0.0,10.919293981
3997,19835,st_step 106936_0,STAFF MEMBER,Declaration APPROVED by ADMINISTRATION,2018-03-25 17:27:07+00:00,ADMINISTRATION,2018-03-25 17:27:04+00:00,3,3.0,1,1,2018-04-05 15:30:51+00:00,3,943424,3.0,1,1,0.023270277271348457,3.4722e-05,3.4722e-05,10.919259259
